parcel_id,objects_over,best_iou,chip
6212694,3,0.0745,g13_00020_10.tif
6212695,3,0.3864,g13_00020_10.tif
6213421,7,0.599,g13_00020_10.tif
6213467,4,0.4871,g13_00020_10.tif
6213494,6,0.3019,g13_00020_10.tif
6217968,2,0.2397,g13_00020_10.tif
6226111,3,0.5045,g13_00020_10.tif
6226114,2,0.2242,g13_00020_10.tif
6226115,4,0.8361,g13_00020_10.tif
6226117,2,0.0208,g13_00020_10.tif
6226120,3,0.4444,g13_00020_10.tif
6226121,5,0.1105,g13_00020_10.tif
6226251,3,0.6142,g13_00020_10.tif
6226252,1,0.0168,g13_00020_10.tif
6239519,1,0.17,g13_00020_10.tif
6239520,4,0.2381,g13_00020_10.tif
6239521,4,0.4319,g13_00020_10.tif
6301008,4,0.4235,g13_00020_10.tif
6301012,4,0.4,g13_00020_10.tif
6307203,1,0.1345,g13_00020_10.tif
6357856,2,0.051,g13_00020_10.tif
6357861,3,0.5283,g13_00020_10.tif
6398484,3,0.6074,g13_00020_10.tif
6398485,4,0.6759,g13_00020_10.tif
6398487,1,0.0948,g13_00020_10.tif
6411748,3,0.2568,g13_00020_10.tif
6411749,1,0.2376,g13_00020_10.tif
6477162,3,0.0681,g13_00020_10.tif
6477163,2,0.0582,g13_00020_10.tif
6477164,3,0.7761,g13_00020_10.tif
6477167,3,0.0135,g13_00020_10.tif
6477168,3,0.403,g13_00020_10.tif
6477169,3,0.2712,g13_00020_10.tif
