country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found
slovenia,g6_00026_18.tif,6342217,11,0.01891,1.89,0.0,0
slovenia,g6_00026_18.tif,6363524,512,0.88002,88.0,0.0,0
slovenia,g6_00026_18.tif,6363528,297,0.51048,51.05,0.0614,0
slovenia,g6_00026_18.tif,6370536,191,0.32829,32.83,0.1273,0
slovenia,g6_00026_18.tif,6374037,408,0.70127,70.13,0.0,0
slovenia,g6_00026_18.tif,6400392,225,0.38673,38.67,0.108,0
slovenia,g6_00026_18.tif,6400574,33,0.05672,5.67,0.0119,0
slovenia,g6_00026_18.tif,6409798,355,0.61017,61.02,0.2106,0
slovenia,g6_00026_18.tif,6409817,189,0.32485,32.49,0.2635,0
slovenia,g6_00026_18.tif,6409822,73,0.12547,12.55,0.1992,0
slovenia,g6_00026_18.tif,6410071,78,0.13407,13.41,0.0595,0
slovenia,g6_00026_18.tif,6410411,337,0.57923,57.92,0.4525,0
slovenia,g6_00026_18.tif,6412748,70,0.12032,12.03,0.537,1
slovenia,g6_00026_18.tif,6414880,1471,2.52835,252.83,0.928,1
slovenia,g6_00026_18.tif,6414884,786,1.35097,135.1,0.378,0
slovenia,g6_00026_18.tif,6414901,444,0.76315,76.31,0.2295,0
slovenia,g6_00026_18.tif,6430682,348,0.59814,59.81,0.4117,0
slovenia,g6_00026_18.tif,6430683,221,0.37985,37.99,0.2373,0
slovenia,g6_00026_18.tif,6453817,841,1.44551,144.55,0.0029,0
slovenia,g6_00026_18.tif,6575091,68,0.11688,11.69,0.28,0
slovenia,g6_00026_18.tif,6575147,70,0.12032,12.03,0.2959,0
slovenia,g6_00026_18.tif,6600415,67,0.11516,11.52,0.7885,1
slovenia,g6_00026_18.tif,6600421,144,0.24751,24.75,0.0297,0
slovenia,g6_00026_18.tif,6616246,162,0.27844,27.84,0.0345,0
slovenia,g6_00026_18.tif,6616508,159,0.27329,27.33,0.0074,0
slovenia,g6_00026_18.tif,6616534,161,0.27673,27.67,0.0331,0
slovenia,g6_00026_18.tif,6621468,357,0.61361,61.36,0.5101,1
slovenia,g6_00026_18.tif,6670704,396,0.68064,68.06,0.4441,0
slovenia,g6_00026_18.tif,6681404,73,0.12547,12.55,0.0817,0
slovenia,g6_00026_18.tif,6681845,214,0.36782,36.78,0.3402,0
slovenia,g6_00026_18.tif,6681847,147,0.25266,25.27,0.0942,0
slovenia,g6_00026_18.tif,6699252,683,1.17394,117.39,0.1684,0
slovenia,g6_00026_18.tif,6699256,228,0.39189,39.19,0.1084,0
slovenia,g6_00026_18.tif,6702430,95,0.16329,16.33,0.3846,0
slovenia,g6_00026_18.tif,6705302,248,0.42626,42.63,0.4709,0
slovenia,g6_00026_18.tif,6706456,70,0.12032,12.03,0.1681,0
slovenia,g6_00026_18.tif,6707182,284,0.48814,48.81,0.1725,0
slovenia,g6_00026_18.tif,6707196,76,0.13063,13.06,0.0328,0
slovenia,g6_00026_18.tif,6715853,374,0.64283,64.28,0.7335,1
slovenia,g6_00026_18.tif,6715862,493,0.84737,84.74,0.0912,0
slovenia,g6_00026_18.tif,6715870,468,0.8044,80.44,0.6344,1
slovenia,g6_00026_18.tif,6715885,17,0.02922,2.92,0.3529,0
slovenia,g6_00026_18.tif,6715886,227,0.39017,39.02,0.0,0
slovenia,g6_00026_18.tif,6715891,188,0.32313,32.31,0.1944,0
slovenia,g6_00026_18.tif,6715900,243,0.41767,41.77,0.0,0
slovenia,g6_00026_18.tif,6715914,539,0.92643,92.64,0.0044,0
slovenia,g6_00026_18.tif,6716239,218,0.3747,37.47,0.2157,0
slovenia,g6_00026_18.tif,6758276,124,0.21313,21.31,0.0023,0
slovenia,g6_00026_18.tif,6822392,6,0.01031,1.03,0.0,0
slovenia,g6_00026_18.tif,6859361,268,0.46064,46.06,0.0122,0
slovenia,g6_00026_18.tif,6894042,226,0.38845,38.84,0.6513,1
slovenia,g6_00026_18.tif,6926852,424,0.72877,72.88,0.0177,0
slovenia,g6_00026_18.tif,6935546,192,0.33001,33.0,0.1711,0
slovenia,g6_00026_18.tif,6936735,159,0.27329,27.33,0.0654,0
slovenia,g6_00026_18.tif,6953345,643,1.10519,110.52,0.3903,0
slovenia,g6_00026_18.tif,6953412,311,0.53455,53.45,0.1519,0
slovenia,g6_00026_18.tif,6953423,201,0.34548,34.55,0.675,1
slovenia,g6_00026_18.tif,6953452,141,0.24235,24.24,0.0013,0
slovenia,g6_00026_18.tif,6953467,92,0.15813,15.81,0.0,0
slovenia,g6_00026_18.tif,6988791,525,0.90237,90.24,0.3817,0
slovenia,g6_00026_18.tif,7061043,23,0.03953,3.95,0.0,0
slovenia,g6_00026_18.tif,7077279,72,0.12375,12.38,0.0246,0
slovenia,g6_00027_0.tif,6091551,57,0.09797,9.8,0.0,0
slovenia,g6_00027_0.tif,6094975,150,0.25782,25.78,0.156,0
slovenia,g6_00027_0.tif,6095749,389,0.66861,66.86,0.0,0
slovenia,g6_00027_0.tif,6095766,309,0.53111,53.11,0.7324,1
slovenia,g6_00027_0.tif,6296104,177,0.30423,30.42,0.3333,0
slovenia,g6_00027_0.tif,6371240,49,0.08422,8.42,0.0,0
slovenia,g6_00027_0.tif,6371309,55,0.09453,9.45,0.0,0
slovenia,g6_00027_0.tif,6371321,20,0.03438,3.44,0.0,0
slovenia,g6_00027_0.tif,6395249,20,0.03438,3.44,0.0,0
slovenia,g6_00027_0.tif,6395255,460,0.79065,79.06,0.0,0
slovenia,g6_00027_0.tif,6400392,116,0.19938,19.94,0.0938,0
slovenia,g6_00027_0.tif,6400640,6,0.01031,1.03,0.0,0
slovenia,g6_00027_0.tif,6409850,123,0.21141,21.14,0.026,0
slovenia,g6_00027_0.tif,6409859,496,0.85252,85.25,0.0284,0
slovenia,g6_00027_0.tif,6425681,26,0.04469,4.47,0.0,0
slovenia,g6_00027_0.tif,6469358,104,0.17875,17.88,0.0,0
slovenia,g6_00027_0.tif,6469359,6,0.01031,1.03,0.0,0
slovenia,g6_00027_0.tif,6469360,69,0.1186,11.86,0.0,0
slovenia,g6_00027_0.tif,6509323,151,0.25954,25.95,0.4576,0
slovenia,g6_00027_0.tif,6509333,59,0.10141,10.14,0.0,0
slovenia,g6_00027_0.tif,6600415,139,0.23891,23.89,0.8319,1
slovenia,g6_00027_0.tif,6616251,27,0.04641,4.64,0.0,0
slovenia,g6_00027_0.tif,6624743,14,0.02406,2.41,0.0,0
slovenia,g6_00027_0.tif,6638511,60,0.10313,10.31,0.0,0
slovenia,g6_00027_0.tif,6638512,287,0.49329,49.33,0.0,0
slovenia,g6_00027_0.tif,6638513,201,0.34548,34.55,0.0,0
slovenia,g6_00027_0.tif,6638517,126,0.21657,21.66,0.1052,0
slovenia,g6_00027_0.tif,6638521,263,0.45204,45.2,0.6048,1
slovenia,g6_00027_0.tif,6638526,66,0.11344,11.34,0.0,0
slovenia,g6_00027_0.tif,6638909,23,0.03953,3.95,0.0,0
slovenia,g6_00027_0.tif,6640413,132,0.22688,22.69,0.6481,1
slovenia,g6_00027_0.tif,6643191,170,0.2922,29.22,0.6379,1
slovenia,g6_00027_0.tif,6643193,640,1.10003,110.0,0.9282,1
slovenia,g6_00027_0.tif,6643197,191,0.32829,32.83,0.0,0
slovenia,g6_00027_0.tif,6643510,12,0.02063,2.06,0.0,0
slovenia,g6_00027_0.tif,6643587,26,0.04469,4.47,0.0398,0
slovenia,g6_00027_0.tif,6649780,25,0.04297,4.3,0.0,0
slovenia,g6_00027_0.tif,6649782,99,0.17016,17.02,0.0,0
slovenia,g6_00027_0.tif,6649783,73,0.12547,12.55,0.0,0
slovenia,g6_00027_0.tif,6649856,46,0.07906,7.91,0.0,0
slovenia,g6_00027_0.tif,6653855,726,1.24785,124.78,0.6211,1
slovenia,g6_00027_0.tif,6663322,50,0.08594,8.59,0.0199,0
slovenia,g6_00027_0.tif,6663324,12,0.02063,2.06,0.0,0
slovenia,g6_00027_0.tif,6670690,12,0.02063,2.06,0.0,0
slovenia,g6_00027_0.tif,6675372,71,0.12203,12.2,0.0,0
slovenia,g6_00027_0.tif,6685749,100,0.17188,17.19,0.0,0
slovenia,g6_00027_0.tif,6685752,31,0.05328,5.33,0.0,0
slovenia,g6_00027_0.tif,6705316,12,0.02063,2.06,0.0,0
slovenia,g6_00027_0.tif,6705317,13,0.02234,2.23,0.0,0
slovenia,g6_00027_0.tif,6707995,27,0.04641,4.64,0.0,0
slovenia,g6_00027_0.tif,6716978,12,0.02063,2.06,0.0,0
slovenia,g6_00027_0.tif,6717015,12,0.02063,2.06,0.0,0
slovenia,g6_00027_0.tif,6926859,188,0.32313,32.31,0.5697,1
slovenia,g6_00027_0.tif,6926875,73,0.12547,12.55,0.1811,0
slovenia,g6_00027_0.tif,6953520,881,1.51426,151.43,0.5047,1
slovenia,g6_00027_0.tif,7014843,99,0.17016,17.02,0.0725,0
slovenia,g6_00027_0.tif,7077273,39,0.06703,6.7,0.0,0
slovenia,g6_00027_1.tif,6094974,46,0.07906,7.91,0.0,0
slovenia,g6_00027_1.tif,6095753,312,0.53626,53.63,0.0,0
slovenia,g6_00027_1.tif,6095756,87,0.14954,14.95,0.0,0
slovenia,g6_00027_1.tif,6102195,499,0.85768,85.77,0.0,0
slovenia,g6_00027_1.tif,6116249,44,0.07563,7.56,0.0,0
slovenia,g6_00027_1.tif,6116252,94,0.16157,16.16,0.0,0
slovenia,g6_00027_1.tif,6116253,249,0.42798,42.8,0.0,0
slovenia,g6_00027_1.tif,6116254,170,0.2922,29.22,0.0545,0
slovenia,g6_00027_1.tif,6116257,373,0.64111,64.11,0.4152,0
slovenia,g6_00027_1.tif,6116258,29,0.04985,4.98,0.0,0
slovenia,g6_00027_1.tif,6116260,172,0.29563,29.56,0.0,0
slovenia,g6_00027_1.tif,6116261,21,0.03609,3.61,0.0,0
slovenia,g6_00027_1.tif,6116262,130,0.22344,22.34,0.0,0
slovenia,g6_00027_1.tif,6116337,31,0.05328,5.33,0.0,0
slovenia,g6_00027_1.tif,6243437,68,0.11688,11.69,0.0711,0
slovenia,g6_00027_1.tif,6293793,166,0.28532,28.53,0.0,0
slovenia,g6_00027_1.tif,6296090,369,0.63424,63.42,0.0,0
slovenia,g6_00027_1.tif,6296104,175,0.30079,30.08,0.7919,1
slovenia,g6_00027_1.tif,6296107,185,0.31798,31.8,0.0,0
slovenia,g6_00027_1.tif,6296115,306,0.52595,52.6,0.7795,1
slovenia,g6_00027_1.tif,6296217,55,0.09453,9.45,0.0,0
slovenia,g6_00027_1.tif,6395249,610,1.04847,104.85,0.0,0
slovenia,g6_00027_1.tif,6395253,449,0.77174,77.17,0.0,0
slovenia,g6_00027_1.tif,6395255,137,0.23548,23.55,0.0,0
slovenia,g6_00027_1.tif,6399723,17,0.02922,2.92,0.0,0
slovenia,g6_00027_1.tif,6409809,253,0.43486,43.49,0.0,0
slovenia,g6_00027_1.tif,6613260,696,1.19628,119.63,0.0,0
slovenia,g6_00027_1.tif,6613265,274,0.47095,47.1,0.0806,0
slovenia,g6_00027_1.tif,6613267,43,0.07391,7.39,0.0,0
slovenia,g6_00027_1.tif,6613268,324,0.55689,55.69,0.0981,0
slovenia,g6_00027_1.tif,6613275,151,0.25954,25.95,0.0,0
slovenia,g6_00027_1.tif,6613276,151,0.25954,25.95,0.0,0
slovenia,g6_00027_1.tif,6613278,45,0.07735,7.73,0.0,0
slovenia,g6_00027_1.tif,6613279,8,0.01375,1.38,0.0,0
slovenia,g6_00027_1.tif,6638519,383,0.6583,65.83,0.0,0
slovenia,g6_00027_1.tif,6638521,26,0.04469,4.47,0.5,1
slovenia,g6_00027_1.tif,6638525,71,0.12203,12.2,0.0,0
slovenia,g6_00027_1.tif,6638527,35,0.06016,6.02,0.0,0
slovenia,g6_00027_1.tif,6644551,349,0.59986,59.99,0.5651,1
slovenia,g6_00027_1.tif,6644800,114,0.19594,19.59,0.0996,0
slovenia,g6_00027_1.tif,6707995,124,0.21313,21.31,0.0,0
slovenia,g6_00027_1.tif,6862997,19,0.03266,3.27,0.0,0
slovenia,g6_00027_1.tif,6862998,1122,1.92849,192.85,0.0961,0
slovenia,g6_00027_1.tif,6863000,958,1.64661,164.66,0.0,0
slovenia,g6_00027_1.tif,6863003,340,0.58439,58.44,0.8433,1
slovenia,g6_00027_1.tif,6863004,210,0.36095,36.09,0.0,0
slovenia,g6_00027_1.tif,6863005,625,1.07425,107.42,0.182,0
slovenia,g6_00027_1.tif,7014835,475,0.81643,81.64,0.0,0
slovenia,g6_00027_1.tif,7014836,273,0.46923,46.92,0.0,0
slovenia,g6_00027_1.tif,7014843,165,0.2836,28.36,0.6494,1
slovenia,g6_00027_1.tif,7014846,236,0.40564,40.56,0.0021,0
slovenia,g6_00027_2.tif,6094065,289,0.49673,49.67,0.6912,1
slovenia,g6_00027_2.tif,6094067,227,0.39017,39.02,0.6439,1
slovenia,g6_00027_2.tif,6094069,186,0.3197,31.97,0.2661,0
slovenia,g6_00027_2.tif,6095608,188,0.32313,32.31,0.0172,0
slovenia,g6_00027_2.tif,6095612,121,0.20797,20.8,0.12,0
slovenia,g6_00027_2.tif,6095613,43,0.07391,7.39,0.0,0
slovenia,g6_00027_2.tif,6095615,115,0.19766,19.77,0.0,0
slovenia,g6_00027_2.tif,6102191,164,0.28188,28.19,0.0,0
slovenia,g6_00027_2.tif,6102194,200,0.34376,34.38,0.0,0
slovenia,g6_00027_2.tif,6102211,166,0.28532,28.53,0.0,0
slovenia,g6_00027_2.tif,6102519,27,0.04641,4.64,0.0,0
slovenia,g6_00027_2.tif,6102522,56,0.09625,9.63,0.0,0
slovenia,g6_00027_2.tif,6121756,18,0.03094,3.09,0.0,0
slovenia,g6_00027_2.tif,6121764,165,0.2836,28.36,0.0,0
slovenia,g6_00027_2.tif,6121961,39,0.06703,6.7,0.0,0
slovenia,g6_00027_2.tif,6165263,27,0.04641,4.64,0.0,0
slovenia,g6_00027_2.tif,6165266,158,0.27157,27.16,0.0,0
slovenia,g6_00027_2.tif,6165274,165,0.2836,28.36,0.0,0
slovenia,g6_00027_2.tif,6165284,115,0.19766,19.77,0.0,0
slovenia,g6_00027_2.tif,6165357,9,0.01547,1.55,0.0,0
slovenia,g6_00027_2.tif,6167140,32,0.055,5.5,0.0,0
slovenia,g6_00027_2.tif,6167141,36,0.06188,6.19,0.0,0
slovenia,g6_00027_2.tif,6169138,40,0.06875,6.88,0.0,0
slovenia,g6_00027_2.tif,6212156,71,0.12203,12.2,0.0,0
slovenia,g6_00027_2.tif,6243444,29,0.04985,4.98,0.0,0
slovenia,g6_00027_2.tif,6243446,34,0.05844,5.84,0.0,0
slovenia,g6_00027_2.tif,6243453,29,0.04985,4.98,0.0,0
slovenia,g6_00027_2.tif,6370529,135,0.23204,23.2,0.0,0
slovenia,g6_00027_2.tif,6370530,127,0.21829,21.83,0.3073,0
slovenia,g6_00027_2.tif,6370531,23,0.03953,3.95,0.0,0
slovenia,g6_00027_2.tif,6370539,138,0.23719,23.72,0.0,0
slovenia,g6_00027_2.tif,6370546,160,0.27501,27.5,0.7179,1
slovenia,g6_00027_2.tif,6370634,102,0.17532,17.53,0.2695,0
slovenia,g6_00027_2.tif,6370653,3,0.00516,0.52,0.0,0
slovenia,g6_00027_2.tif,6396935,59,0.10141,10.14,0.0,0
slovenia,g6_00027_2.tif,6399723,14,0.02406,2.41,0.0,0
slovenia,g6_00027_2.tif,6399728,14,0.02406,2.41,0.0,0
slovenia,g6_00027_2.tif,6399744,26,0.04469,4.47,0.0,0
slovenia,g6_00027_2.tif,6401108,188,0.32313,32.31,0.0509,0
slovenia,g6_00027_2.tif,6401117,16,0.0275,2.75,0.0,0
slovenia,g6_00027_2.tif,6401237,70,0.12032,12.03,0.0556,0
slovenia,g6_00027_2.tif,6401248,39,0.06703,6.7,0.0122,0
slovenia,g6_00027_2.tif,6406006,54,0.09281,9.28,0.0,0
slovenia,g6_00027_2.tif,6406007,71,0.12203,12.2,0.0,0
slovenia,g6_00027_2.tif,6406009,12,0.02063,2.06,0.0,0
slovenia,g6_00027_2.tif,6463972,22,0.03781,3.78,0.0,0
slovenia,g6_00027_2.tif,6463980,42,0.07219,7.22,0.0,0
slovenia,g6_00027_2.tif,6469356,36,0.06188,6.19,0.0,0
slovenia,g6_00027_2.tif,6469357,6,0.01031,1.03,0.0,0
slovenia,g6_00027_2.tif,6505457,11,0.01891,1.89,0.0,0
slovenia,g6_00027_2.tif,6505493,15,0.02578,2.58,0.0,0
slovenia,g6_00027_2.tif,6563156,22,0.03781,3.78,0.0,0
slovenia,g6_00027_2.tif,6613267,23,0.03953,3.95,0.0,0
slovenia,g6_00027_2.tif,6613281,84,0.14438,14.44,0.0,0
slovenia,g6_00027_2.tif,6939036,41,0.07047,7.05,0.0,0
slovenia,g6_00027_2.tif,6945219,9,0.01547,1.55,0.0,0
slovenia,g6_00027_2.tif,6945306,201,0.34548,34.55,0.0638,0
slovenia,g6_00027_2.tif,6945462,12,0.02063,2.06,0.0,0
slovenia,g6_00027_2.tif,7025844,35,0.06016,6.02,0.0,0
slovenia,g6_00027_2.tif,7025845,25,0.04297,4.3,0.0,0
slovenia,g6_00029_17.tif,6102119,284,0.48814,48.81,0.0,0
slovenia,g6_00029_17.tif,6102131,260,0.44689,44.69,0.0443,0
slovenia,g6_00029_17.tif,6102137,122,0.20969,20.97,0.0,0
slovenia,g6_00029_17.tif,6102234,83,0.14266,14.27,0.0893,0
slovenia,g6_00029_17.tif,6155085,20,0.03438,3.44,0.0065,0
slovenia,g6_00029_17.tif,6205363,287,0.49329,49.33,0.0,0
slovenia,g6_00029_17.tif,6212478,251,0.43142,43.14,0.0,0
slovenia,g6_00029_17.tif,6212481,188,0.32313,32.31,0.0,0
slovenia,g6_00029_17.tif,6212482,291,0.50017,50.02,0.0443,0
slovenia,g6_00029_17.tif,6212486,219,0.37642,37.64,0.0135,0
slovenia,g6_00029_17.tif,6212487,220,0.37814,37.81,0.0,0
slovenia,g6_00029_17.tif,6212489,201,0.34548,34.55,0.1098,0
slovenia,g6_00029_17.tif,6212532,42,0.07219,7.22,0.0038,0
slovenia,g6_00029_17.tif,6224891,124,0.21313,21.31,0.0669,0
slovenia,g6_00029_17.tif,6225102,178,0.30595,30.59,0.0099,0
slovenia,g6_00029_17.tif,6225136,130,0.22344,22.34,0.1022,0
slovenia,g6_00029_17.tif,6225250,109,0.18735,18.73,0.0591,0
slovenia,g6_00029_17.tif,6225320,10,0.01719,1.72,0.002,0
slovenia,g6_00029_17.tif,6248986,262,0.45032,45.03,0.6563,1
slovenia,g6_00029_17.tif,6248987,207,0.35579,35.58,0.2932,0
slovenia,g6_00029_17.tif,6248993,135,0.23204,23.2,0.0,0
slovenia,g6_00029_17.tif,6249062,104,0.17875,17.88,0.2062,0
slovenia,g6_00029_17.tif,6265796,59,0.10141,10.14,0.1622,0
slovenia,g6_00029_17.tif,6265869,143,0.24579,24.58,0.0,0
slovenia,g6_00029_17.tif,6265884,65,0.11172,11.17,0.2462,0
slovenia,g6_00029_17.tif,6298192,117,0.2011,20.11,0.0011,0
slovenia,g6_00029_17.tif,6298194,114,0.19594,19.59,0.0,0
slovenia,g6_00029_17.tif,6298195,227,0.39017,39.02,0.0252,0
slovenia,g6_00029_17.tif,6298198,42,0.07219,7.22,0.0,0
slovenia,g6_00029_17.tif,6298199,83,0.14266,14.27,0.0,0
slovenia,g6_00029_17.tif,6298234,150,0.25782,25.78,0.0116,0
slovenia,g6_00029_17.tif,6333421,33,0.05672,5.67,0.0,0
slovenia,g6_00029_17.tif,6333439,22,0.03781,3.78,0.0,0
slovenia,g6_00029_17.tif,6359097,48,0.0825,8.25,0.4889,0
slovenia,g6_00029_17.tif,6408129,296,0.50876,50.88,0.0,0
slovenia,g6_00029_17.tif,6408146,118,0.20282,20.28,0.0753,0
slovenia,g6_00029_17.tif,6408148,114,0.19594,19.59,0.092,0
slovenia,g6_00029_17.tif,6408183,13,0.02234,2.23,0.0009,0
slovenia,g6_00029_17.tif,6409811,242,0.41595,41.59,0.2723,0
slovenia,g6_00029_17.tif,6412763,24,0.04125,4.13,0.0,0
slovenia,g6_00029_17.tif,6414888,729,1.253,125.3,0.63,1
slovenia,g6_00029_17.tif,6416489,22,0.03781,3.78,0.0,0
slovenia,g6_00029_17.tif,6420875,240,0.41251,41.25,0.295,0
slovenia,g6_00029_17.tif,6486817,50,0.08594,8.59,0.0,0
slovenia,g6_00029_17.tif,6491986,352,0.60502,60.5,0.0,0
slovenia,g6_00029_17.tif,6491989,75,0.12891,12.89,0.0,0
slovenia,g6_00029_17.tif,6491996,34,0.05844,5.84,0.044,0
slovenia,g6_00029_17.tif,6491998,56,0.09625,9.63,0.0,0
slovenia,g6_00029_17.tif,6621489,187,0.32141,32.14,0.0211,0
slovenia,g6_00029_17.tif,6621493,110,0.18907,18.91,0.0491,0
slovenia,g6_00029_17.tif,6621494,40,0.06875,6.88,0.0029,0
slovenia,g6_00029_17.tif,6640844,332,0.57064,57.06,0.8885,1
slovenia,g6_00029_17.tif,6640845,407,0.69955,69.95,0.8175,1
slovenia,g6_00029_17.tif,6640860,140,0.24063,24.06,0.0736,0
slovenia,g6_00029_17.tif,6640951,69,0.1186,11.86,0.0778,0
slovenia,g6_00029_17.tif,6641026,23,0.03953,3.95,0.0361,0
slovenia,g6_00029_17.tif,6661240,152,0.26126,26.13,0.5615,1
slovenia,g6_00029_17.tif,6661243,29,0.04985,4.98,0.0185,0
slovenia,g6_00029_17.tif,6661251,176,0.30251,30.25,0.0854,0
slovenia,g6_00029_17.tif,6661252,346,0.5947,59.47,0.1517,0
slovenia,g6_00029_17.tif,6661254,228,0.39189,39.19,0.1066,0
slovenia,g6_00029_17.tif,6661256,125,0.21485,21.48,0.0593,0
slovenia,g6_00029_17.tif,6661262,199,0.34204,34.2,0.386,0
slovenia,g6_00029_17.tif,6699956,378,0.6497,64.97,0.7395,1
slovenia,g6_00029_17.tif,6699957,55,0.09453,9.45,0.0,0
slovenia,g6_00029_17.tif,6726219,999,1.71708,171.71,0.1951,0
slovenia,g6_00029_17.tif,6726224,545,0.93674,93.67,0.1039,0
slovenia,g6_00029_17.tif,6726227,169,0.29048,29.05,0.0207,0
slovenia,g6_00029_17.tif,6726229,196,0.33688,33.69,0.7516,1
slovenia,g6_00029_17.tif,6726231,186,0.3197,31.97,0.024,0
slovenia,g6_00029_17.tif,6726488,69,0.1186,11.86,0.0065,0
slovenia,g6_00029_17.tif,6758266,71,0.12203,12.2,0.062,0
slovenia,g6_00029_17.tif,6781691,206,0.35407,35.41,0.8212,1
slovenia,g6_00029_17.tif,6781695,65,0.11172,11.17,0.0476,0
slovenia,g6_00029_17.tif,6918318,217,0.37298,37.3,0.188,0
slovenia,g6_00029_17.tif,6918324,333,0.57236,57.24,0.7967,1
slovenia,g6_00029_17.tif,6918335,235,0.40392,40.39,0.0,0
slovenia,g6_00029_17.tif,6918348,109,0.18735,18.73,0.3418,0
slovenia,g6_00029_17.tif,7005028,242,0.41595,41.59,0.237,0
slovenia,g6_00029_17.tif,7045982,57,0.09797,9.8,0.766,1
slovenia,g6_00029_17.tif,7045984,347,0.59642,59.64,0.1865,0
slovenia,g6_00029_17.tif,7045993,150,0.25782,25.78,0.0738,0
slovenia,g6_00029_17.tif,7045994,122,0.20969,20.97,0.0574,0
slovenia,g6_00029_17.tif,7045996,159,0.27329,27.33,0.0737,0
slovenia,g6_00029_17.tif,7046464,148,0.25438,25.44,0.0668,0
slovenia,g6_00029_18.tif,6084447,15,0.02578,2.58,0.0,0
slovenia,g6_00029_18.tif,6086052,265,0.45548,45.55,0.0,0
slovenia,g6_00029_18.tif,6086738,146,0.25094,25.09,0.3146,0
slovenia,g6_00029_18.tif,6086741,149,0.2561,25.61,0.5568,1
slovenia,g6_00029_18.tif,6086750,115,0.19766,19.77,0.0,0
slovenia,g6_00029_18.tif,6097740,552,0.94878,94.88,0.7126,1
slovenia,g6_00029_18.tif,6097748,149,0.2561,25.61,0.0,0
slovenia,g6_00029_18.tif,6097845,14,0.02406,2.41,0.0035,0
slovenia,g6_00029_18.tif,6143569,7,0.01203,1.2,0.0,0
slovenia,g6_00029_18.tif,6143571,5,0.00859,0.86,0.0,0
slovenia,g6_00029_18.tif,6168454,49,0.08422,8.42,0.0,0
slovenia,g6_00029_18.tif,6168483,28,0.04813,4.81,0.0,0
slovenia,g6_00029_18.tif,6168492,85,0.1461,14.61,0.0,0
slovenia,g6_00029_18.tif,6168522,8,0.01375,1.38,0.0,0
slovenia,g6_00029_18.tif,6194371,559,0.96081,96.08,0.7062,1
slovenia,g6_00029_18.tif,6194381,104,0.17875,17.88,0.0,0
slovenia,g6_00029_18.tif,6194383,146,0.25094,25.09,0.2761,0
slovenia,g6_00029_18.tif,6194416,329,0.56548,56.55,0.5607,1
slovenia,g6_00029_18.tif,6194429,2,0.00344,0.34,0.0,0
slovenia,g6_00029_18.tif,6196970,103,0.17704,17.7,0.4876,0
slovenia,g6_00029_18.tif,6197169,156,0.26813,26.81,0.0808,0
slovenia,g6_00029_18.tif,6197181,29,0.04985,4.98,0.0161,0
slovenia,g6_00029_18.tif,6212484,145,0.24923,24.92,0.4093,0
slovenia,g6_00029_18.tif,6212491,134,0.23032,23.03,0.0,0
slovenia,g6_00029_18.tif,6212493,103,0.17704,17.7,0.0,0
slovenia,g6_00029_18.tif,6265897,134,0.23032,23.03,0.0,0
slovenia,g6_00029_18.tif,6298198,33,0.05672,5.67,0.0,0
slovenia,g6_00029_18.tif,6359096,370,0.63595,63.6,0.4237,0
slovenia,g6_00029_18.tif,6359097,13,0.02234,2.23,0.0225,0
slovenia,g6_00029_18.tif,6374038,151,0.25954,25.95,0.2578,0
slovenia,g6_00029_18.tif,6374040,134,0.23032,23.03,0.0096,0
slovenia,g6_00029_18.tif,6408081,18,0.03094,3.09,0.0,0
slovenia,g6_00029_18.tif,6408105,11,0.01891,1.89,0.0026,0
slovenia,g6_00029_18.tif,6408140,174,0.29907,29.91,0.0865,0
slovenia,g6_00029_18.tif,6408148,59,0.10141,10.14,0.4432,0
slovenia,g6_00029_18.tif,6408149,144,0.24751,24.75,0.0386,0
slovenia,g6_00029_18.tif,6408186,96,0.165,16.5,0.0,0
slovenia,g6_00029_18.tif,6408506,41,0.07047,7.05,0.0079,0
slovenia,g6_00029_18.tif,6408549,502,0.86284,86.28,0.261,0
slovenia,g6_00029_18.tif,6409806,81,0.13922,13.92,0.0,0
slovenia,g6_00029_18.tif,6410302,36,0.06188,6.19,0.0184,0
slovenia,g6_00029_18.tif,6412757,216,0.37126,37.13,0.783,1
slovenia,g6_00029_18.tif,6412759,29,0.04985,4.98,0.4545,0
slovenia,g6_00029_18.tif,6412763,121,0.20797,20.8,0.2159,0
slovenia,g6_00029_18.tif,6412766,53,0.0911,9.11,0.1006,0
slovenia,g6_00029_18.tif,6412802,37,0.0636,6.36,0.0543,0
slovenia,g6_00029_18.tif,6412916,265,0.45548,45.55,0.138,0
slovenia,g6_00029_18.tif,6412917,29,0.04985,4.98,0.0021,0
slovenia,g6_00029_18.tif,6414888,14,0.02406,2.41,0.0824,0
slovenia,g6_00029_18.tif,6414917,121,0.20797,20.8,0.0443,0
slovenia,g6_00029_18.tif,6414925,104,0.17875,17.88,0.0,0
slovenia,g6_00029_18.tif,6416489,298,0.5122,51.22,0.0155,0
slovenia,g6_00029_18.tif,6416492,11,0.01891,1.89,0.0,0
slovenia,g6_00029_18.tif,6418434,173,0.29735,29.74,0.0965,0
slovenia,g6_00029_18.tif,6418442,107,0.18391,18.39,0.0895,0
slovenia,g6_00029_18.tif,6418789,173,0.29735,29.74,0.5611,1
slovenia,g6_00029_18.tif,6418790,366,0.62908,62.91,0.2875,0
