composite,setting,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px,is_null,draw,objects,seconds
true,0.70/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2723,0,3.034,1,2,204,73.1
true,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.0017,0,3.034,0,0,207,73.1
true,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0007,0,3.034,0,0,207,73.1
true,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.271,0,3.231,0,0,207,73.1
true,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2126,0,3.034,0,0,207,73.1
true,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2392,0,3.034,0,0,207,73.1
true,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.1022,0,3.034,1,0,207,73.1
true,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0467,0,3.034,1,0,207,73.1
true,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.2035,0,3.231,1,0,207,73.1
true,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1378,0,3.034,1,0,207,73.1
true,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.0794,0,3.034,1,0,207,73.1
true,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.1149,0,3.034,1,1,207,73.1
true,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.053,0,3.034,1,1,207,73.1
true,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.2037,0,3.231,1,1,207,73.1
true,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1474,0,3.034,1,1,207,73.1
true,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1443,0,3.034,1,1,207,73.1
true,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.0525,0,3.034,1,2,207,73.1
true,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.1149,0,3.034,1,2,207,73.1
true,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.1699,0,3.231,1,2,207,73.1
true,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1535,0,3.034,1,2,207,73.1
true,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1636,0,3.034,1,2,207,73.1
true,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.0017,0,3.034,0,0,207,73.1
true,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0007,0,3.034,0,0,207,73.1
true,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.271,0,3.231,0,0,207,73.1
true,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2126,0,3.034,0,0,207,73.1
true,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2392,0,3.034,0,0,207,73.1
true,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.1852,0,3.034,1,0,207,73.1
true,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.1411,0,3.034,1,0,207,73.1
true,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.2849,0,3.231,1,0,207,73.1
true,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1988,0,3.034,1,0,207,73.1
true,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.049,0,3.034,1,0,207,73.1
true,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.1099,0,3.034,1,1,207,73.1
true,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.108,0,3.034,1,1,207,73.1
true,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.1538,0,3.231,1,1,207,73.1
true,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1421,0,3.034,1,1,207,73.1
true,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1643,0,3.034,1,1,207,73.1
true,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.2095,0,3.034,1,2,207,73.1
true,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.2,0,3.034,1,2,207,73.1
true,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.267,0,3.231,1,2,207,73.1
true,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.0494,0,3.034,1,2,207,73.1
true,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1169,0,3.034,1,2,207,73.1
false,0.88/0.88,g0_0073.tif,365,44,0.162,16.2,0.4881,0,3.034,0,0,164,73.97
false,0.88/0.88,g0_0073.tif,366,37,0.1362,13.62,0.439,0,3.034,0,0,164,73.97
false,0.88/0.88,g0_0073.tif,367,81,0.2982,29.82,0.25,0,3.231,0,0,164,73.97
false,0.88/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2185,0,3.034,0,0,164,73.97
false,0.88/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2627,0,3.034,0,0,164,73.97
false,0.88/0.88,g0_0073.tif,365,44,0.162,16.2,0.0465,0,3.034,1,0,164,73.97
false,0.88/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0618,0,3.034,1,0,164,73.97
false,0.88/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0845,0,3.231,1,0,164,73.97
false,0.88/0.88,g0_0073.tif,368,56,0.2062,20.62,0.0599,0,3.034,1,0,164,73.97
false,0.88/0.88,g0_0073.tif,369,64,0.2356,23.56,0.0455,0,3.034,1,0,164,73.97
false,0.88/0.88,g0_0073.tif,365,44,0.162,16.2,0.0892,0,3.034,1,1,164,73.97
false,0.88/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0751,0,3.034,1,1,164,73.97
false,0.88/0.88,g0_0073.tif,367,81,0.2982,29.82,0.1643,0,3.231,1,1,164,73.97
false,0.88/0.88,g0_0073.tif,368,56,0.2062,20.62,0.064,0,3.034,1,1,164,73.97
false,0.88/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1098,0,3.034,1,1,164,73.97
false,0.88/0.88,g0_0073.tif,365,44,0.162,16.2,0.1343,0,3.034,1,2,164,73.97
false,0.88/0.88,g0_0073.tif,366,37,0.1362,13.62,0.1423,0,3.034,1,2,164,73.97
false,0.88/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0866,0,3.231,1,2,164,73.97
false,0.88/0.88,g0_0073.tif,368,56,0.2062,20.62,0.0911,0,3.034,1,2,164,73.97
false,0.88/0.88,g0_0073.tif,369,64,0.2356,23.56,0.0808,0,3.034,1,2,164,73.97
false,0.80/0.88,g0_0073.tif,365,44,0.162,16.2,0.4881,0,3.034,0,0,213,73.97
false,0.80/0.88,g0_0073.tif,366,37,0.1362,13.62,0.439,0,3.034,0,0,213,73.97
false,0.80/0.88,g0_0073.tif,367,81,0.2982,29.82,0.25,0,3.231,0,0,213,73.97
false,0.80/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2185,0,3.034,0,0,213,73.97
false,0.80/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2627,0,3.034,0,0,213,73.97
false,0.80/0.88,g0_0073.tif,365,44,0.162,16.2,0.106,0,3.034,1,0,213,73.97
false,0.80/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0892,0,3.034,1,0,213,73.97
false,0.80/0.88,g0_0073.tif,367,81,0.2982,29.82,0.1952,0,3.231,1,0,213,73.97
false,0.80/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1356,0,3.034,1,0,213,73.97
false,0.80/0.88,g0_0073.tif,369,64,0.2356,23.56,0.3933,0,3.034,1,0,213,73.97
false,0.80/0.88,g0_0073.tif,365,44,0.162,16.2,0.0676,0,3.034,1,1,213,73.97
false,0.80/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0685,0,3.034,1,1,213,73.97
false,0.80/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0609,0,3.231,1,1,213,73.97
false,0.80/0.88,g0_0073.tif,368,56,0.2062,20.62,0.0651,0,3.034,1,1,213,73.97
false,0.80/0.88,g0_0073.tif,369,64,0.2356,23.56,0.0475,0,3.034,1,1,213,73.97
false,0.80/0.88,g0_0073.tif,365,44,0.162,16.2,0.1358,0,3.034,1,2,213,73.97
false,0.80/0.88,g0_0073.tif,366,37,0.1362,13.62,0.1142,0,3.034,1,2,213,73.97
false,0.80/0.88,g0_0073.tif,367,81,0.2982,29.82,0.2462,0,3.231,1,2,213,73.97
false,0.80/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1243,0,3.034,1,2,213,73.97
false,0.80/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1447,0,3.034,1,2,213,73.97
false,0.70/0.88,g0_0073.tif,365,44,0.162,16.2,0.4881,0,3.034,0,0,228,73.97
false,0.70/0.88,g0_0073.tif,366,37,0.1362,13.62,0.439,0,3.034,0,0,228,73.97
false,0.70/0.88,g0_0073.tif,367,81,0.2982,29.82,0.25,0,3.231,0,0,228,73.97
false,0.70/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2185,0,3.034,0,0,228,73.97
false,0.70/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2627,0,3.034,0,0,228,73.97
false,0.70/0.88,g0_0073.tif,365,44,0.162,16.2,0.0406,0,3.034,1,0,228,73.97
false,0.70/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0669,0,3.034,1,0,228,73.97
false,0.70/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0856,0,3.231,1,0,228,73.97
false,0.70/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1321,0,3.034,1,0,228,73.97
false,0.70/0.88,g0_0073.tif,369,64,0.2356,23.56,0.168,0,3.034,1,0,228,73.97
false,0.70/0.88,g0_0073.tif,365,44,0.162,16.2,0.1258,0,3.034,1,1,228,73.97
false,0.70/0.88,g0_0073.tif,366,37,0.1362,13.62,0.3008,0,3.034,1,1,228,73.97
false,0.70/0.88,g0_0073.tif,367,81,0.2982,29.82,0.1835,0,3.231,1,1,228,73.97
false,0.70/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1301,0,3.034,1,1,228,73.97
false,0.70/0.88,g0_0073.tif,369,64,0.2356,23.56,0.0972,0,3.034,1,1,228,73.97
false,0.70/0.88,g0_0073.tif,365,44,0.162,16.2,0.067,0,3.034,1,2,228,73.97
false,0.70/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0615,0,3.034,1,2,228,73.97
false,0.70/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0634,0,3.231,1,2,228,73.97
false,0.70/0.88,g0_0073.tif,368,56,0.2062,20.62,0.0899,0,3.034,1,2,228,73.97
false,0.70/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1027,0,3.034,1,2,228,73.97
false,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.4881,0,3.034,0,0,232,73.97
false,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.439,0,3.034,0,0,232,73.97
false,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.25,0,3.231,0,0,232,73.97
false,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2185,0,3.034,0,0,232,73.97
false,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2627,0,3.034,0,0,232,73.97
false,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.0414,0,3.034,1,0,232,73.97
false,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0727,0,3.034,1,0,232,73.97
false,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0826,0,3.231,1,0,232,73.97
false,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1176,0,3.034,1,0,232,73.97
false,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1327,0,3.034,1,0,232,73.97
false,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.09,0,3.034,1,1,232,73.97
false,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0727,0,3.034,1,1,232,73.97
false,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0857,0,3.231,1,1,232,73.97
false,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.0685,0,3.034,1,1,232,73.97
false,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1107,0,3.034,1,1,232,73.97
false,0.60/0.88,g0_0073.tif,365,44,0.162,16.2,0.1055,0,3.034,1,2,232,73.97
false,0.60/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0987,0,3.034,1,2,232,73.97
false,0.60/0.88,g0_0073.tif,367,81,0.2982,29.82,0.0837,0,3.231,1,2,232,73.97
false,0.60/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1464,0,3.034,1,2,232,73.97
false,0.60/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1059,0,3.034,1,2,232,73.97
false,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.4881,0,3.034,0,0,234,73.97
false,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.439,0,3.034,0,0,234,73.97
false,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.25,0,3.231,0,0,234,73.97
false,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2185,0,3.034,0,0,234,73.97
false,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.2627,0,3.034,0,0,234,73.97
false,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.0567,0,3.034,1,0,234,73.97
false,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0514,0,3.034,1,0,234,73.97
false,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.1125,0,3.231,1,0,234,73.97
false,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.0778,0,3.034,1,0,234,73.97
false,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.0889,0,3.034,1,0,234,73.97
false,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.4135,0,3.034,1,1,234,73.97
false,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0539,0,3.034,1,1,234,73.97
false,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.2605,0,3.231,1,1,234,73.97
false,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.2258,0,3.034,1,1,234,73.97
false,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.0871,0,3.034,1,1,234,73.97
false,0.50/0.88,g0_0073.tif,365,44,0.162,16.2,0.084,0,3.034,1,2,234,73.97
false,0.50/0.88,g0_0073.tif,366,37,0.1362,13.62,0.0714,0,3.034,1,2,234,73.97
false,0.50/0.88,g0_0073.tif,367,81,0.2982,29.82,0.1154,0,3.231,1,2,234,73.97
false,0.50/0.88,g0_0073.tif,368,56,0.2062,20.62,0.1034,0,3.034,1,2,234,73.97
false,0.50/0.88,g0_0073.tif,369,64,0.2356,23.56,0.1285,0,3.034,1,2,234,73.97
true,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0019,0,2.107,0,0,130,73.07
true,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0022,0,2.825,0,0,130,73.07
true,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0013,0,2.825,0,0,130,73.07
true,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0025,0,3.768,0,0,130,73.07
true,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0011,0,2.825,0,0,130,73.07
true,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0724,0,2.107,1,0,130,73.07
true,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.06,0,2.825,1,0,130,73.07
true,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0503,0,2.825,1,0,130,73.07
true,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0945,0,3.768,1,0,130,73.07
true,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0332,0,2.825,1,0,130,73.07
true,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.098,0,2.107,1,1,130,73.07
true,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.051,0,2.825,1,1,130,73.07
true,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0615,0,2.825,1,1,130,73.07
true,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0531,0,3.768,1,1,130,73.07
true,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0551,0,2.825,1,1,130,73.07
true,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0675,0,2.107,1,2,130,73.07
true,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0812,0,2.825,1,2,130,73.07
true,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.058,0,2.825,1,2,130,73.07
true,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0957,0,3.768,1,2,130,73.07
true,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0729,0,2.825,1,2,130,73.07
true,0.80/0.88,g0_0091.tif,455,67,0.2466,24.66,0.002,0,2.107,0,0,163,73.07
true,0.80/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0023,0,2.825,0,0,163,73.07
true,0.80/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0013,0,2.825,0,0,163,73.07
true,0.80/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0027,0,3.768,0,0,163,73.07
true,0.80/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0012,0,2.825,0,0,163,73.07
true,0.80/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0882,0,2.107,1,0,163,73.07
true,0.80/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1117,0,2.825,1,0,163,73.07
true,0.80/0.88,g0_0091.tif,457,48,0.1767,17.67,0.1839,0,2.825,1,0,163,73.07
true,0.80/0.88,g0_0091.tif,458,92,0.3387,33.87,0.1101,0,3.768,1,0,163,73.07
true,0.80/0.88,g0_0091.tif,459,43,0.1583,15.83,0.1429,0,2.825,1,0,163,73.07
true,0.80/0.88,g0_0091.tif,455,67,0.2466,24.66,0.1245,0,2.107,1,1,163,73.07
true,0.80/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1504,0,2.825,1,1,163,73.07
true,0.80/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0604,0,2.825,1,1,163,73.07
true,0.80/0.88,g0_0091.tif,458,92,0.3387,33.87,0.1335,0,3.768,1,1,163,73.07
true,0.80/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0635,0,2.825,1,1,163,73.07
true,0.80/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0697,0,2.107,1,2,163,73.07
true,0.80/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1784,0,2.825,1,2,163,73.07
true,0.80/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0901,0,2.825,1,2,163,73.07
true,0.80/0.88,g0_0091.tif,458,92,0.3387,33.87,0.217,0,3.768,1,2,163,73.07
true,0.80/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0453,0,2.825,1,2,163,73.07
true,0.70/0.88,g0_0091.tif,455,67,0.2466,24.66,0.299,0,2.107,0,0,176,73.07
true,0.70/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0018,0,2.825,0,0,176,73.07
true,0.70/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0014,0,2.825,0,0,176,73.07
true,0.70/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0028,0,3.768,0,0,176,73.07
true,0.70/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0013,0,2.825,0,0,176,73.07
true,0.70/0.88,g0_0091.tif,455,67,0.2466,24.66,0.1282,0,2.107,1,0,176,73.07
true,0.70/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1524,0,2.825,1,0,176,73.07
true,0.70/0.88,g0_0091.tif,457,48,0.1767,17.67,0.1196,0,2.825,1,0,176,73.07
true,0.70/0.88,g0_0091.tif,458,92,0.3387,33.87,0.1636,0,3.768,1,0,176,73.07
true,0.70/0.88,g0_0091.tif,459,43,0.1583,15.83,0.1356,0,2.825,1,0,176,73.07
true,0.70/0.88,g0_0091.tif,455,67,0.2466,24.66,0.1005,0,2.107,1,1,176,73.07
true,0.70/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1281,0,2.825,1,1,176,73.07
true,0.70/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0608,0,2.825,1,1,176,73.07
true,0.70/0.88,g0_0091.tif,458,92,0.3387,33.87,0.1489,0,3.768,1,1,176,73.07
true,0.70/0.88,g0_0091.tif,459,43,0.1583,15.83,0.1972,0,2.825,1,1,176,73.07
true,0.70/0.88,g0_0091.tif,455,67,0.2466,24.66,0.1484,0,2.107,1,2,176,73.07
true,0.70/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0619,0,2.825,1,2,176,73.07
true,0.70/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0704,0,2.825,1,2,176,73.07
true,0.70/0.88,g0_0091.tif,458,92,0.3387,33.87,0.107,0,3.768,1,2,176,73.07
true,0.70/0.88,g0_0091.tif,459,43,0.1583,15.83,0.1153,0,2.825,1,2,176,73.07
true,0.60/0.88,g0_0091.tif,455,67,0.2466,24.66,0.299,0,2.107,0,0,176,73.07
true,0.60/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0018,0,2.825,0,0,176,73.07
true,0.60/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0014,0,2.825,0,0,176,73.07
true,0.60/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0028,0,3.768,0,0,176,73.07
true,0.60/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0013,0,2.825,0,0,176,73.07
true,0.60/0.88,g0_0091.tif,455,67,0.2466,24.66,0.1785,0,2.107,1,0,176,73.07
true,0.60/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1246,0,2.825,1,0,176,73.07
true,0.60/0.88,g0_0091.tif,457,48,0.1767,17.67,0.1538,0,2.825,1,0,176,73.07
true,0.60/0.88,g0_0091.tif,458,92,0.3387,33.87,0.2625,0,3.768,1,0,176,73.07
true,0.60/0.88,g0_0091.tif,459,43,0.1583,15.83,0.1342,0,2.825,1,0,176,73.07
true,0.60/0.88,g0_0091.tif,455,67,0.2466,24.66,0.1299,0,2.107,1,1,176,73.07
true,0.60/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1272,0,2.825,1,1,176,73.07
true,0.60/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0436,0,2.825,1,1,176,73.07
true,0.60/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0677,0,3.768,1,1,176,73.07
true,0.60/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0533,0,2.825,1,1,176,73.07
true,0.60/0.88,g0_0091.tif,455,67,0.2466,24.66,0.1674,0,2.107,1,2,176,73.07
true,0.60/0.88,g0_0091.tif,456,78,0.2871,28.71,0.3586,0,2.825,1,2,176,73.07
true,0.60/0.88,g0_0091.tif,457,48,0.1767,17.67,0.168,0,2.825,1,2,176,73.07
true,0.60/0.88,g0_0091.tif,458,92,0.3387,33.87,0.2304,0,3.768,1,2,176,73.07
true,0.60/0.88,g0_0091.tif,459,43,0.1583,15.83,0.1762,0,2.825,1,2,176,73.07
true,0.50/0.88,g0_0091.tif,455,67,0.2466,24.66,0.299,0,2.107,0,0,176,73.07
true,0.50/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0018,0,2.825,0,0,176,73.07
true,0.50/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0014,0,2.825,0,0,176,73.07
true,0.50/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0028,0,3.768,0,0,176,73.07
true,0.50/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0013,0,2.825,0,0,176,73.07
true,0.50/0.88,g0_0091.tif,455,67,0.2466,24.66,0.144,0,2.107,1,0,176,73.07
true,0.50/0.88,g0_0091.tif,456,78,0.2871,28.71,0.138,0,2.825,1,0,176,73.07
true,0.50/0.88,g0_0091.tif,457,48,0.1767,17.67,0.1389,0,2.825,1,0,176,73.07
true,0.50/0.88,g0_0091.tif,458,92,0.3387,33.87,0.1812,0,3.768,1,0,176,73.07
true,0.50/0.88,g0_0091.tif,459,43,0.1583,15.83,0.1643,0,2.825,1,0,176,73.07
true,0.50/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0965,0,2.107,1,1,176,73.07
true,0.50/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0684,0,2.825,1,1,176,73.07
true,0.50/0.88,g0_0091.tif,457,48,0.1767,17.67,0.096,0,2.825,1,1,176,73.07
true,0.50/0.88,g0_0091.tif,458,92,0.3387,33.87,0.184,0,3.768,1,1,176,73.07
true,0.50/0.88,g0_0091.tif,459,43,0.1583,15.83,0.086,0,2.825,1,1,176,73.07
true,0.50/0.88,g0_0091.tif,455,67,0.2466,24.66,0.061,0,2.107,1,2,176,73.07
true,0.50/0.88,g0_0091.tif,456,78,0.2871,28.71,0.1124,0,2.825,1,2,176,73.07
true,0.50/0.88,g0_0091.tif,457,48,0.1767,17.67,0.057,0,2.825,1,2,176,73.07
true,0.50/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0975,0,3.768,1,2,176,73.07
true,0.50/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0846,0,2.825,1,2,176,73.07
false,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.2293,0,2.107,0,0,134,73.47
false,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.2336,0,2.825,0,0,134,73.47
false,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0446,0,2.825,0,0,134,73.47
false,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0089,0,3.768,0,0,134,73.47
false,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.3494,0,2.825,0,0,134,73.47
false,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0516,0,2.107,1,0,134,73.47
false,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0496,0,2.825,1,0,134,73.47
false,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0293,0,2.825,1,0,134,73.47
false,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0249,0,3.768,1,0,134,73.47
false,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0478,0,2.825,1,0,134,73.47
false,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0818,0,2.107,1,1,134,73.47
false,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.0911,0,2.825,1,1,134,73.47
false,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0435,0,2.825,1,1,134,73.47
false,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.0321,0,3.768,1,1,134,73.47
false,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0543,0,2.825,1,1,134,73.47
false,0.88/0.88,g0_0091.tif,455,67,0.2466,24.66,0.0934,0,2.107,1,2,134,73.47
false,0.88/0.88,g0_0091.tif,456,78,0.2871,28.71,0.2198,0,2.825,1,2,134,73.47
false,0.88/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0563,0,2.825,1,2,134,73.47
false,0.88/0.88,g0_0091.tif,458,92,0.3387,33.87,0.1644,0,3.768,1,2,134,73.47
false,0.88/0.88,g0_0091.tif,459,43,0.1583,15.83,0.0552,0,2.825,1,2,134,73.47
false,0.80/0.88,g0_0091.tif,455,67,0.2466,24.66,0.2293,0,2.107,0,0,168,73.47
false,0.80/0.88,g0_0091.tif,456,78,0.2871,28.71,0.2336,0,2.825,0,0,168,73.47
false,0.80/0.88,g0_0091.tif,457,48,0.1767,17.67,0.0446,0,2.825,0,0,168,73.47
