country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found
india,g1_1530.tif,7650,30,0.11028,11.03,0.0,0
india,g1_1530.tif,7651,31,0.11396,11.4,0.0,0
india,g1_1530.tif,7652,42,0.15439,15.44,0.0,0
india,g1_1556.tif,7778,64,0.23527,23.53,0.0,0
india,g1_1556.tif,7779,99,0.36393,36.39,0.0,0
india,g1_1556.tif,7780,65,0.23894,23.89,0.0,0
india,g1_1556.tif,7781,86,0.31614,31.61,0.0,0
india,g1_1556.tif,7782,221,0.8124,81.24,0.0,0
india,g1_1578.tif,7888,39,0.14337,14.34,0.0,0
india,g1_1578.tif,7889,38,0.13969,13.97,0.0,0
india,g1_1578.tif,7890,64,0.23527,23.53,0.0,0
india,g1_1578.tif,7891,74,0.27203,27.2,0.0,0
india,g1_1578.tif,7892,24,0.08822,8.82,0.0,0
india,g1_1703.tif,8513,36,0.13234,13.23,0.0,0
india,g1_1703.tif,8514,42,0.15439,15.44,0.0,0
india,g1_1703.tif,8515,33,0.12131,12.13,0.0,0
india,g1_1703.tif,8516,41,0.15072,15.07,0.0,0
india,g1_1703.tif,8517,49,0.18013,18.01,0.0,0
india,g1_1747.tif,8733,50,0.1838,18.38,0.0,0
india,g1_1747.tif,8734,81,0.29776,29.78,0.0,0
india,g1_1747.tif,8735,38,0.13969,13.97,0.0,0
india,g1_1747.tif,8736,51,0.18748,18.75,0.0,0
india,g1_1747.tif,8737,32,0.11763,11.76,0.0,0
india,g1_1828.tif,9138,10,0.03676,3.68,0.0,0
india,g1_1828.tif,9139,14,0.05146,5.15,0.0,0
india,g1_1828.tif,9140,9,0.03308,3.31,0.0,0
india,g1_1828.tif,9141,39,0.14337,14.34,0.0,0
india,g1_1828.tif,9142,19,0.06984,6.98,0.0,0
india,g1_1874.tif,9368,91,0.33452,33.45,0.0,0
india,g1_1874.tif,9369,63,0.23159,23.16,0.0,0
india,g1_1874.tif,9370,95,0.34922,34.92,0.0,0
india,g1_1874.tif,9371,63,0.23159,23.16,0.0,0
india,g1_1874.tif,9372,52,0.19115,19.12,0.0,0
india,g1_1880.tif,9398,44,0.16175,16.17,0.0,0
india,g1_1880.tif,9399,81,0.29776,29.78,0.0,0
india,g1_1880.tif,9400,81,0.29776,29.78,0.0,0
india,g1_1880.tif,9401,87,0.31982,31.98,0.0,0
india,g1_1880.tif,9402,48,0.17645,17.64,0.0,0
india,g1_1927.tif,9633,378,1.38954,138.95,0.0,0
india,g1_1927.tif,9634,82,0.30143,30.14,0.0,0
india,g1_1927.tif,9635,53,0.19483,19.48,0.0,0
india,g1_1927.tif,9636,23,0.08455,8.45,0.0,0
india,g1_1927.tif,9637,24,0.08822,8.82,0.0,0
india,g1_1932.tif,9658,86,0.31614,31.61,0.0,0
india,g1_1932.tif,9659,62,0.22791,22.79,0.0,0
india,g1_1932.tif,9660,59,0.21689,21.69,0.0,0
india,g1_1932.tif,9661,40,0.14704,14.7,0.0,0
india,g1_1932.tif,9662,20,0.07352,7.35,0.0,0
india,g1_1946.tif,9728,73,0.26835,26.84,0.0,0
india,g1_1946.tif,9729,20,0.07352,7.35,0.0,0
india,g1_1946.tif,9730,33,0.12131,12.13,0.0,0
india,g1_1946.tif,9731,62,0.22791,22.79,0.0,0
india,g1_1946.tif,9732,56,0.20586,20.59,0.0,0
india,g1_1962.tif,9808,13,0.04779,4.78,0.0,0
india,g1_1962.tif,9809,21,0.0772,7.72,0.0,0
india,g1_1962.tif,9810,25,0.0919,9.19,0.0,0
india,g1_1962.tif,9811,33,0.12131,12.13,0.0,0
india,g1_1962.tif,9812,28,0.10293,10.29,0.0,0
india,g1_1975.tif,9873,69,0.25365,25.36,0.0,0
india,g1_1975.tif,9874,35,0.12866,12.87,0.0,0
india,g1_1975.tif,9875,48,0.17645,17.64,0.0,0
india,g1_1975.tif,9876,28,0.10293,10.29,0.0,0
india,g1_1975.tif,9877,57,0.20953,20.95,0.0175,0
india,g2_0000.tif,1,173,0.63595,63.6,0.0,0
india,g2_0000.tif,2,63,0.23159,23.16,0.0,0
india,g2_0000.tif,3,171,0.6286,62.86,0.0,0
india,g2_0000.tif,4,183,0.67271,67.27,0.0,0
india,g2_0002.tif,10,51,0.18748,18.75,0.0,0
india,g2_0002.tif,11,62,0.22791,22.79,0.0,0
india,g2_0002.tif,12,97,0.35658,35.66,0.0,0
india,g2_0002.tif,13,40,0.14704,14.7,0.0,0
india,g2_0002.tif,14,61,0.22424,22.42,0.6364,1
india,g2_0006.tif,30,67,0.24629,24.63,0.0,0
india,g2_0006.tif,31,55,0.20218,20.22,0.0,0
india,g2_0006.tif,32,132,0.48524,48.52,0.0,0
india,g2_0006.tif,33,121,0.4448,44.48,0.0,0
india,g2_0006.tif,34,165,0.60655,60.65,0.0,0
india,g2_0007.tif,35,177,0.65066,65.07,0.0056,0
india,g2_0007.tif,36,75,0.2757,27.57,0.0,0
india,g2_0007.tif,37,78,0.28673,28.67,0.0,0
india,g2_0007.tif,38,105,0.38598,38.6,0.0,0
india,g2_0007.tif,39,99,0.36393,36.39,0.0,0
india,g2_0010.tif,50,109,0.40069,40.07,0.0,0
india,g2_0010.tif,51,53,0.19483,19.48,0.0,0
india,g2_0010.tif,52,123,0.45215,45.22,0.0,0
india,g2_0010.tif,53,110,0.40436,40.44,0.0,0
india,g2_0010.tif,54,149,0.54773,54.77,0.0,0
india,g2_0011.tif,55,452,1.66157,166.16,0.0044,0
india,g2_0011.tif,56,293,1.07708,107.71,0.0,0
india,g2_0011.tif,57,275,1.01091,101.09,0.0,0
india,g2_0011.tif,58,512,1.88213,188.21,0.0117,0
india,g2_0011.tif,59,177,0.65066,65.07,0.0339,0
india,g2_0013.tif,65,109,0.40069,40.07,0.0,0
india,g2_0013.tif,66,376,1.38219,138.22,0.0,0
india,g2_0013.tif,67,373,1.37116,137.12,0.0,0
india,g2_0013.tif,68,209,0.76829,76.83,0.067,0
india,g2_0013.tif,69,142,0.522,52.2,0.0423,0
india,g2_0017.tif,85,45,0.16542,16.54,0.3111,0
india,g2_0017.tif,86,414,1.52188,152.19,0.5797,1
india,g2_0017.tif,87,82,0.30143,30.14,0.4878,0
india,g2_0017.tif,88,349,1.28294,128.29,0.2579,0
india,g2_0017.tif,89,236,0.86754,86.75,0.4557,0
india,g2_0018.tif,90,75,0.2757,27.57,0.0,0
india,g2_0018.tif,91,112,0.41172,41.17,0.0,0
india,g2_0018.tif,92,78,0.28673,28.67,0.0,0
india,g2_0018.tif,93,77,0.28305,28.31,0.0,0
india,g2_0018.tif,94,91,0.33452,33.45,0.0,0
india,g2_0022.tif,110,65,0.23894,23.89,0.0,0
india,g2_0022.tif,111,74,0.27203,27.2,0.0,0
india,g2_0022.tif,112,60,0.22056,22.06,0.0,0
india,g2_0022.tif,113,58,0.21321,21.32,0.0,0
india,g2_0022.tif,114,58,0.21321,21.32,0.0,0
india,g2_0060.tif,300,149,0.54773,54.77,0.537,1
india,g2_0060.tif,301,166,0.61022,61.02,0.5952,1
india,g2_0060.tif,302,154,0.56611,56.61,0.5924,1
india,g2_0060.tif,303,240,0.88225,88.22,0.2833,0
india,g2_0060.tif,304,303,1.11384,111.38,0.5831,1
india,g2_0062.tif,310,29,0.10661,10.66,0.0,0
india,g2_0062.tif,311,38,0.13969,13.97,0.0,0
india,g2_0062.tif,312,64,0.23527,23.53,0.0156,0
india,g2_0062.tif,313,42,0.15439,15.44,0.0,0
india,g2_0062.tif,314,44,0.16175,16.17,0.0227,0
india,g2_0065.tif,325,35,0.12866,12.87,0.0,0
india,g2_0065.tif,326,47,0.17277,17.28,0.0,0
india,g2_0065.tif,327,35,0.12866,12.87,0.0,0
india,g2_0065.tif,328,130,0.47788,47.79,0.0,0
india,g2_0065.tif,329,44,0.16175,16.17,0.0,0
india,g2_0071.tif,355,33,0.12131,12.13,0.0,0
india,g2_0071.tif,356,30,0.11028,11.03,0.0,0
india,g2_0071.tif,357,67,0.24629,24.63,0.0,0
india,g2_0071.tif,358,34,0.12499,12.5,0.0,0
india,g2_0071.tif,359,121,0.4448,44.48,0.0,0
india,g2_0072.tif,360,599,2.20195,220.19,0.6895,1
india,g2_0072.tif,361,592,2.17621,217.62,0.6588,1
india,g2_0072.tif,362,474,1.74244,174.24,0.6097,1
india,g2_0072.tif,363,432,1.58805,158.8,0.5903,1
india,g2_0072.tif,364,378,1.38954,138.95,0.664,1
india,g2_0075.tif,375,359,1.3197,131.97,0.0,0
india,g2_0075.tif,376,349,1.28294,128.29,0.0,0
india,g2_0075.tif,377,187,0.68742,68.74,0.0053,0
india,g2_0075.tif,378,207,0.76094,76.09,0.0,0
india,g2_0075.tif,379,175,0.64331,64.33,0.0114,0
india,g2_0077.tif,385,231,0.84916,84.92,0.2821,0
india,g2_0077.tif,386,420,1.54393,154.39,0.2,0
india,g2_0077.tif,387,210,0.77197,77.2,0.6,1
india,g2_0077.tif,388,207,0.76094,76.09,0.2464,0
india,g2_0077.tif,389,196,0.7205,72.05,0.4847,0
india,g2_0098.tif,490,437,1.60643,160.64,0.1922,0
india,g2_0098.tif,491,591,2.17254,217.25,0.1743,0
india,g2_0098.tif,492,406,1.49247,149.25,0.3005,0
india,g2_0098.tif,493,263,0.9668,96.68,0.297,0
india,g2_0098.tif,494,494,1.81596,181.6,0.0142,0
india,g2_0101.tif,505,225,0.82711,82.71,0.0889,0
india,g2_0101.tif,506,371,1.36381,136.38,0.0485,0
india,g2_0101.tif,507,286,1.05135,105.13,0.0315,0
india,g2_0101.tif,508,561,2.06226,206.23,0.0499,0
india,g2_0101.tif,509,300,1.10281,110.28,0.1633,0
india,g2_0105.tif,525,56,0.20586,20.59,0.0536,0
india,g2_0105.tif,526,51,0.18748,18.75,0.225,0
india,g2_0105.tif,527,85,0.31246,31.25,0.4118,0
india,g2_0105.tif,528,45,0.16542,16.54,0.0,0
india,g2_0105.tif,529,58,0.21321,21.32,0.3816,0
india,g2_0112.tif,560,21,0.0772,7.72,0.0,0
india,g2_0112.tif,561,28,0.10293,10.29,0.0,0
india,g2_0112.tif,562,186,0.68374,68.37,0.0,0
india,g2_0112.tif,563,38,0.13969,13.97,0.0,0
india,g2_0112.tif,564,51,0.18748,18.75,0.0,0
india,g2_0115.tif,575,618,2.27179,227.18,0.0932,0
india,g2_0115.tif,576,655,2.4078,240.78,0.2015,0
india,g2_0115.tif,578,1828,6.71979,671.98,0.1149,0
india,g2_0115.tif,579,554,2.03652,203.65,0.083,0
india,g2_0134.tif,671,319,1.17266,117.27,0.2665,0
india,g2_0134.tif,672,188,0.69109,69.11,0.1543,0
india,g2_0134.tif,673,273,1.00356,100.36,0.0073,0
india,g2_0134.tif,674,191,0.70212,70.21,0.4293,0
india,g2_0134.tif,675,217,0.7977,79.77,0.4516,0
india,g2_0135.tif,676,149,0.54773,54.77,0.1745,0
india,g2_0135.tif,677,172,0.63228,63.23,0.314,0
india,g2_0135.tif,678,220,0.80873,80.87,0.2182,0
india,g2_0135.tif,679,162,0.59552,59.55,0.0864,0
india,g2_0135.tif,680,153,0.56243,56.24,0.1161,0
india,g2_0137.tif,686,240,0.88225,88.22,0.0,0
india,g2_0137.tif,687,228,0.83814,83.81,0.0526,0
india,g2_0137.tif,688,544,1.99976,199.98,0.0239,0
india,g2_0137.tif,689,164,0.60287,60.29,0.0,0
india,g2_0137.tif,690,678,2.49235,249.24,0.09,0
india,g2_0139.tif,696,45,0.16542,16.54,0.0,0
india,g2_0139.tif,697,58,0.21321,21.32,0.0345,0
india,g2_0139.tif,698,149,0.54773,54.77,0.0,0
india,g2_0139.tif,699,149,0.54773,54.77,0.0592,0
india,g2_0139.tif,700,165,0.60655,60.65,0.303,0
india,g2_0143.tif,716,422,1.55129,155.13,0.0024,0
india,g2_0143.tif,717,385,1.41527,141.53,0.0026,0
india,g2_0143.tif,718,1265,4.65018,465.02,0.0134,0
india,g2_0143.tif,719,857,3.15036,315.04,0.0035,0
india,g2_0143.tif,720,300,1.10281,110.28,0.0,0
india,g2_0149.tif,746,123,0.45215,45.22,0.1497,0
india,g2_0149.tif,747,810,2.97759,297.76,0.3654,0
india,g2_0149.tif,748,1468,5.39642,539.64,0.2813,0
india,g2_0149.tif,749,656,2.41148,241.15,0.7774,1
india,g2_0149.tif,750,855,3.14301,314.3,0.6936,1
india,g2_0165.tif,826,56,0.20586,20.59,0.2519,0
india,g2_0165.tif,827,58,0.21321,21.32,0.2969,0
india,g2_0165.tif,828,137,0.50362,50.36,0.4307,0
india,g2_0165.tif,829,100,0.3676,36.76,0.38,0
india,g2_0165.tif,830,88,0.32349,32.35,0.4318,0
india,g2_0166.tif,831,97,0.35658,35.66,0.0103,0
india,g2_0166.tif,832,92,0.3382,33.82,0.0,0
india,g2_0166.tif,833,121,0.4448,44.48,0.0,0
india,g2_0166.tif,834,123,0.45215,45.22,0.0,0
india,g2_0166.tif,835,70,0.25732,25.73,0.0,0
india,g2_0187.tif,936,111,0.40804,40.8,0.2907,0
india,g2_0187.tif,937,147,0.54038,54.04,0.2381,0
india,g2_0187.tif,938,112,0.41172,41.17,0.1145,0
india,g2_0187.tif,939,104,0.38231,38.23,0.2722,0
india,g2_0187.tif,940,105,0.38598,38.6,0.4355,0
india,g2_0205.tif,1026,166,0.61022,61.02,0.0,0
india,g2_0205.tif,1027,271,0.99621,99.62,0.0,0
india,g2_0205.tif,1028,280,1.02929,102.93,0.0,0
india,g2_0205.tif,1029,158,0.58081,58.08,0.0,0
india,g2_0205.tif,1030,153,0.56243,56.24,0.0131,0
india,g2_0215.tif,1076,170,0.62493,62.49,0.0471,0
india,g2_0215.tif,1077,563,2.06961,206.96,0.0,0
india,g2_0215.tif,1078,96,0.3529,35.29,0.0,0
india,g2_0215.tif,1079,45,0.16542,16.54,0.1538,0
india,g2_0215.tif,1080,250,0.91901,91.9,0.0,0
india,g2_0237.tif,1186,33,0.12131,12.13,0.0,0
india,g2_0237.tif,1187,34,0.12499,12.5,0.0,0
india,g2_0237.tif,1188,32,0.11763,11.76,0.0,0
india,g2_0237.tif,1189,63,0.23159,23.16,0.0,0
india,g2_0237.tif,1190,41,0.15072,15.07,0.0,0
india,g2_0239.tif,1196,80,0.29408,29.41,0.0,0
india,g2_0239.tif,1197,115,0.42274,42.27,0.0,0
india,g2_0239.tif,1198,348,1.27926,127.93,0.0,0
india,g2_0239.tif,1199,140,0.51464,51.46,0.0,0
india,g2_0239.tif,1200,111,0.40804,40.8,0.0,0
india,g2_0243.tif,1216,184,0.67639,67.64,0.1033,0
india,g2_0243.tif,1217,94,0.34555,34.55,0.2234,0
india,g2_0243.tif,1218,162,0.59552,59.55,0.4074,0
india,g2_0243.tif,1219,381,1.40057,140.06,0.2415,0
india,g2_0243.tif,1220,170,0.62493,62.49,0.3474,0
india,g2_0272.tif,1361,60,0.22056,22.06,0.2667,0
india,g2_0272.tif,1362,62,0.22791,22.79,0.1935,0
india,g2_0272.tif,1363,113,0.41539,41.54,0.2124,0
india,g2_0272.tif,1364,120,0.44112,44.11,0.3667,0
india,g2_0272.tif,1365,120,0.44112,44.11,0.4917,0
india,g2_0275.tif,1376,93,0.34187,34.19,0.0323,0
india,g2_0275.tif,1377,259,0.95209,95.21,0.0618,0
india,g2_0275.tif,1378,92,0.3382,33.82,0.2065,0
india,g2_0275.tif,1379,106,0.38966,38.97,0.0,0
india,g2_0275.tif,1380,173,0.63595,63.6,0.0112,0
india,g2_0276.tif,1381,251,0.92268,92.27,0.004,0
india,g2_0276.tif,1382,162,0.59552,59.55,0.0309,0
india,g2_0276.tif,1383,207,0.76094,76.09,0.0,0
india,g2_0276.tif,1384,229,0.84181,84.18,0.214,0
india,g2_0276.tif,1385,76,0.27938,27.94,0.0,0
india,g2_0282.tif,1411,69,0.25365,25.36,0.058,0
india,g2_0282.tif,1412,63,0.23159,23.16,0.0,0
india,g2_0282.tif,1413,106,0.38966,38.97,0.0,0
india,g2_0282.tif,1414,239,0.87857,87.86,0.0,0
india,g2_0282.tif,1415,286,1.05135,105.13,0.0,0
india,g2_0291.tif,1456,472,1.73509,173.51,0.0,0
india,g2_0291.tif,1457,434,1.5954,159.54,0.0,0
india,g2_0291.tif,1458,263,0.9668,96.68,0.0,0
india,g2_0291.tif,1459,393,1.44468,144.47,0.0,0
india,g2_0291.tif,1460,137,0.50362,50.36,0.0,0
india,g2_0298.tif,1491,62,0.22791,22.79,0.0,0
india,g2_0298.tif,1492,65,0.23894,23.89,0.0,0
india,g2_0298.tif,1493,250,0.91901,91.9,0.316,0
india,g2_0298.tif,1494,75,0.2757,27.57,0.375,0
india,g2_0298.tif,1495,45,0.16542,16.54,0.0,0
india,g2_0307.tif,1536,33,0.12131,12.13,0.0,0
india,g2_0307.tif,1537,118,0.43377,43.38,0.0,0
india,g2_0307.tif,1538,83,0.30511,30.51,0.0,0
india,g2_0307.tif,1539,85,0.31246,31.25,0.0,0
india,g2_0307.tif,1540,65,0.23894,23.89,0.0,0
india,g2_0314.tif,1571,165,0.60655,60.65,0.1576,0
india,g2_0314.tif,1572,140,0.51464,51.46,0.0357,0
india,g2_0314.tif,1573,101,0.37128,37.13,0.4059,0
india,g2_0314.tif,1574,65,0.23894,23.89,0.0,0
india,g2_0314.tif,1575,108,0.39701,39.7,0.0278,0
india,g2_0315.tif,1576,16,0.05882,5.88,0.0,0
india,g2_0315.tif,1577,68,0.24997,25.0,0.0,0
india,g2_0315.tif,1578,69,0.25365,25.36,0.0,0
india,g2_0315.tif,1579,43,0.15807,15.81,0.0,0
india,g2_0315.tif,1580,44,0.16175,16.17,0.0,0
india,g2_0326.tif,1631,112,0.41172,41.17,0.0,0
india,g2_0326.tif,1632,123,0.45215,45.22,0.0,0
india,g2_0326.tif,1633,104,0.38231,38.23,0.0,0
india,g2_0326.tif,1634,118,0.43377,43.38,0.0,0
india,g2_0326.tif,1635,78,0.28673,28.67,0.0,0
india,g2_0335.tif,1676,53,0.19483,19.48,0.0,0
india,g2_0335.tif,1677,47,0.17277,17.28,0.1786,0
india,g2_0335.tif,1678,52,0.19115,19.12,0.1452,0
india,g2_0335.tif,1679,50,0.1838,18.38,0.0,0
india,g2_0335.tif,1680,50,0.1838,18.38,0.0,0
india,g2_0336.tif,1681,350,1.28661,128.66,0.0,0
india,g2_0336.tif,1682,287,1.05502,105.5,0.0244,0
india,g2_0336.tif,1683,313,1.1506,115.06,0.0415,0
india,g2_0336.tif,1684,60,0.22056,22.06,0.0,0
india,g2_0336.tif,1685,477,1.75347,175.35,0.0,0
india,g2_0338.tif,1691,86,0.31614,31.61,0.0349,0
india,g2_0338.tif,1692,86,0.31614,31.61,0.0,0
india,g2_0338.tif,1693,71,0.261,26.1,0.0,0
india,g2_0338.tif,1694,91,0.33452,33.45,0.011,0
india,g2_0338.tif,1695,75,0.2757,27.57,0.0267,0
india,g2_0340.tif,1701,235,0.86387,86.39,0.1362,0
india,g2_0340.tif,1702,167,0.6139,61.39,0.0599,0
india,g2_0340.tif,1703,331,1.21677,121.68,0.0,0
india,g2_0340.tif,1704,555,2.0402,204.02,0.0721,0
india,g2_0340.tif,1705,260,0.95577,95.58,0.5077,1
india,g2_0344.tif,1721,12,0.04411,4.41,0.0,0
india,g2_0344.tif,1722,17,0.06249,6.25,0.0,0
india,g2_0344.tif,1723,14,0.05146,5.15,0.0,0
india,g2_0344.tif,1724,24,0.08822,8.82,0.0,0
india,g2_0344.tif,1725,26,0.09558,9.56,0.0,0
india,g2_0345.tif,1726,79,0.29041,29.04,0.1772,0
india,g2_0345.tif,1727,100,0.3676,36.76,0.01,0
india,g2_0345.tif,1728,89,0.32717,32.72,0.2022,0
india,g2_0345.tif,1729,55,0.20218,20.22,0.0,0
india,g2_0345.tif,1730,110,0.40436,40.44,0.0179,0
india,g2_0348.tif,1741,234,0.86019,86.02,0.0,0
india,g2_0348.tif,1742,141,0.51832,51.83,0.0,0
india,g2_0348.tif,1743,155,0.56979,56.98,0.0,0
india,g2_0348.tif,1744,178,0.65433,65.43,0.0674,0
india,g2_0348.tif,1745,178,0.65433,65.43,0.0,0
india,g2_0358.tif,1791,363,1.3344,133.44,0.0523,0
india,g2_0358.tif,1792,322,1.18368,118.37,0.0621,0
india,g2_0358.tif,1793,256,0.94106,94.11,0.236,0
india,g2_0358.tif,1794,166,0.61022,61.02,0.0361,0
india,g2_0358.tif,1795,486,1.78655,178.66,0.1399,0
india,g2_0367.tif,1836,39,0.14337,14.34,0.0,0
india,g2_0367.tif,1837,196,0.7205,72.05,0.0051,0
india,g2_0367.tif,1838,35,0.12866,12.87,0.0,0
india,g2_0367.tif,1839,24,0.08822,8.82,0.0,0
india,g2_0367.tif,1840,29,0.10661,10.66,0.0,0
india,g2_0368.tif,1841,234,0.86019,86.02,0.0897,0
india,g2_0368.tif,1842,303,1.11384,111.38,0.0,0
india,g2_0368.tif,1843,74,0.27203,27.2,0.0,0
india,g2_0368.tif,1844,250,0.91901,91.9,0.0,0
india,g2_0368.tif,1845,64,0.23527,23.53,0.0,0
india,g2_0373.tif,1866,68,0.24997,25.0,0.0,0
india,g2_0373.tif,1867,64,0.23527,23.53,0.0,0
india,g2_0373.tif,1868,72,0.26467,26.47,0.0,0
india,g2_0373.tif,1869,187,0.68742,68.74,0.0,0
india,g2_0373.tif,1870,156,0.57346,57.35,0.0,0
india,g2_0385.tif,1926,76,0.27938,27.94,0.0,0
india,g2_0385.tif,1927,113,0.41539,41.54,0.0,0
india,g2_0385.tif,1928,138,0.50729,50.73,0.0,0
india,g2_0385.tif,1929,127,0.46686,46.69,0.0,0
india,g2_0385.tif,1930,117,0.4301,43.01,0.0,0
india,g2_0386.tif,1931,71,0.261,26.1,0.0,0
india,g2_0386.tif,1932,225,0.82711,82.71,0.0,0
india,g2_0386.tif,1933,109,0.40069,40.07,0.0367,0
india,g2_0386.tif,1934,97,0.35658,35.66,0.0,0
india,g2_0386.tif,1935,285,1.04767,104.77,0.0,0
india,g2_0388.tif,1941,22,0.08087,8.09,0.0,0
india,g2_0388.tif,1942,18,0.06617,6.62,0.0,0
india,g2_0388.tif,1943,37,0.13601,13.6,0.0,0
india,g2_0388.tif,1944,30,0.11028,11.03,0.0,0
india,g2_0388.tif,1945,32,0.11763,11.76,0.0,0
india,g2_0399.tif,1996,83,0.30511,30.51,0.0,0
india,g2_0399.tif,1997,110,0.40436,40.44,0.0,0
india,g2_0399.tif,1998,172,0.63228,63.23,0.0233,0
india,g2_0399.tif,1999,69,0.25365,25.36,0.0,0
india,g2_0399.tif,2000,125,0.4595,45.95,0.3386,0
india,g2_0400.tif,2001,73,0.26835,26.84,0.3425,0
india,g2_0400.tif,2002,67,0.24629,24.63,0.0132,0
india,g2_0400.tif,2003,97,0.35658,35.66,0.2784,0
india,g2_0400.tif,2004,80,0.29408,29.41,0.15,0
india,g2_0400.tif,2005,75,0.2757,27.57,0.0,0
india,g2_0406.tif,2031,130,0.47788,47.79,0.0,0
india,g2_0406.tif,2032,92,0.3382,33.82,0.0,0
india,g2_0406.tif,2033,135,0.49626,49.63,0.0,0
india,g2_0406.tif,2034,72,0.26467,26.47,0.0,0
india,g2_0406.tif,2035,258,0.94842,94.84,0.0,0
india,g2_0410.tif,2051,190,0.69845,69.84,0.4897,0
india,g2_0410.tif,2052,324,1.19104,119.1,0.2407,0
india,g2_0410.tif,2053,204,0.74991,74.99,0.4755,0
india,g2_0410.tif,2054,117,0.4301,43.01,0.4188,0
india,g2_0410.tif,2055,245,0.90063,90.06,0.4286,0
india,g2_0418.tif,2091,144,0.52935,52.93,0.0,0
india,g2_0418.tif,2092,130,0.47788,47.79,0.0,0
india,g2_0418.tif,2093,110,0.40436,40.44,0.0,0
india,g2_0418.tif,2094,188,0.69109,69.11,0.0,0
india,g2_0418.tif,2095,107,0.39334,39.33,0.0,0
india,g2_0429.tif,2146,18,0.06617,6.62,0.0,0
india,g2_0429.tif,2147,26,0.09558,9.56,0.0,0
india,g2_0429.tif,2148,20,0.07352,7.35,0.0,0
india,g2_0429.tif,2149,24,0.08822,8.82,0.0385,0
india,g2_0429.tif,2150,21,0.0772,7.72,0.0909,0
india,g2_0439.tif,2196,61,0.22424,22.42,0.0,0
india,g2_0439.tif,2197,54,0.19851,19.85,0.0,0
india,g2_0439.tif,2198,63,0.23159,23.16,0.0,0
india,g2_0439.tif,2199,155,0.56979,56.98,0.0,0
india,g2_0439.tif,2200,65,0.23894,23.89,0.0,0
india,g2_0454.tif,2271,333,1.22412,122.41,0.2706,0
india,g2_0454.tif,2272,409,1.5035,150.35,0.6111,1
india,g2_0454.tif,2273,147,0.54038,54.04,0.397,0
india,g2_0454.tif,2274,206,0.75726,75.73,0.5,1
india,g2_0454.tif,2275,166,0.61022,61.02,0.3401,0
india,g2_0458.tif,2291,283,1.04032,104.03,0.4615,0
india,g2_0458.tif,2292,519,1.90786,190.79,0.2832,0
india,g2_0458.tif,2293,594,2.18356,218.36,0.1279,0
india,g2_0458.tif,2294,35,0.12866,12.87,0.0,0
india,g2_0458.tif,2295,17,0.06249,6.25,0.0,0
india,g2_0463.tif,2316,177,0.65066,65.07,0.0,0
india,g2_0463.tif,2317,204,0.74991,74.99,0.0,0
india,g2_0463.tif,2318,163,0.59919,59.92,0.0,0
india,g2_0463.tif,2319,52,0.19115,19.12,0.0,0
india,g2_0463.tif,2320,48,0.17645,17.64,0.0,0
india,g2_0470.tif,2351,58,0.21321,21.32,0.0,0
india,g2_0470.tif,2352,83,0.30511,30.51,0.0,0
india,g2_0470.tif,2353,37,0.13601,13.6,0.0,0
india,g2_0470.tif,2354,69,0.25365,25.36,0.0,0
india,g2_0470.tif,2355,72,0.26467,26.47,0.0,0
india,g2_0475.tif,2376,213,0.783,78.3,0.0469,0
india,g2_0475.tif,2377,147,0.54038,54.04,0.2517,0
india,g2_0475.tif,2378,122,0.44848,44.85,0.0738,0
india,g2_0475.tif,2379,144,0.52935,52.93,0.0486,0
india,g2_0475.tif,2380,198,0.72785,72.79,0.0455,0
india,g2_0493.tif,2466,69,0.25365,25.36,0.087,0
india,g2_0493.tif,2467,98,0.36025,36.03,0.0612,0
india,g2_0493.tif,2468,96,0.3529,35.29,0.0104,0
india,g2_0493.tif,2469,48,0.17645,17.64,0.0,0
india,g2_0493.tif,2470,60,0.22056,22.06,0.0,0
india,g2_0506.tif,2531,289,1.06237,106.24,0.1959,0
india,g2_0506.tif,2532,296,1.08811,108.81,0.2804,0
india,g2_0506.tif,2533,250,0.91901,91.9,0.216,0
india,g2_0506.tif,2534,90,0.33084,33.08,0.3053,0
india,g2_0506.tif,2535,151,0.55508,55.51,0.0989,0
india,g2_0509.tif,2546,43,0.15807,15.81,0.0465,0
india,g2_0509.tif,2547,180,0.66169,66.17,0.0102,0
india,g2_0509.tif,2548,89,0.32717,32.72,0.1758,0
india,g2_0509.tif,2549,129,0.47421,47.42,0.1085,0
india,g2_0509.tif,2550,138,0.50729,50.73,0.2174,0
india,g2_0517.tif,2586,70,0.25732,25.73,0.0,0
india,g2_0517.tif,2587,79,0.29041,29.04,0.0,0
india,g2_0517.tif,2588,125,0.4595,45.95,0.0,0
india,g2_0517.tif,2589,138,0.50729,50.73,0.0362,0
india,g2_0517.tif,2590,157,0.57714,57.71,0.0,0
india,g2_0518.tif,2591,40,0.14704,14.7,0.0,0
india,g2_0518.tif,2592,65,0.23894,23.89,0.0,0
india,g2_0518.tif,2593,55,0.20218,20.22,0.0,0
india,g2_0518.tif,2594,80,0.29408,29.41,0.0,0
india,g2_0518.tif,2595,159,0.58449,58.45,0.1887,0
india,g2_0521.tif,2606,114,0.41907,41.91,0.0,0
india,g2_0521.tif,2607,153,0.56243,56.24,0.0,0
india,g2_0521.tif,2608,159,0.58449,58.45,0.0,0
india,g2_0521.tif,2609,143,0.52567,52.57,0.0,0
