parcel_id,objects_over,best_iou,chip
1459,9,0.2742,g2_0291.tif
1460,4,0.3556,g2_0291.tif
1491,5,0.2762,g2_0298.tif
1492,5,0.1642,g2_0298.tif
1493,8,0.2976,g2_0298.tif
1494,2,0.4295,g2_0298.tif
1495,2,0.0859,g2_0298.tif
1536,2,0.2593,g2_0307.tif
1537,6,0.4286,g2_0307.tif
1538,7,0.4713,g2_0307.tif
1539,4,0.2932,g2_0307.tif
1540,3,0.2562,g2_0307.tif
1571,4,0.414,g2_0314.tif
1572,4,0.5073,g2_0314.tif
1573,3,0.3858,g2_0314.tif
1574,3,0.2703,g2_0314.tif
1575,4,0.6555,g2_0314.tif
1576,3,0.1067,g2_0315.tif
1577,4,0.3664,g2_0315.tif
1578,3,0.4783,g2_0315.tif
1579,5,0.0939,g2_0315.tif
1580,5,0.2157,g2_0315.tif
1631,2,0.4663,g2_0326.tif
1632,6,0.2333,g2_0326.tif
1633,6,0.2345,g2_0326.tif
1634,10,0.3615,g2_0326.tif
1635,4,0.4471,g2_0326.tif
1676,3,0.166,g2_0335.tif
1677,3,0.4824,g2_0335.tif
1678,4,0.3646,g2_0335.tif
1679,1,0.3759,g2_0335.tif
1680,3,0.3636,g2_0335.tif
